Fecha,Tipo_Cambio
2010-06-07,2.85128571428571
2010-06-08,2.84842857142857
2010-06-09,2.846
2010-06-10,2.84571428571429
2010-06-11,2.84528571428571
2010-06-14,2.84328571428571
2010-06-15,2.83971428571429
2010-06-16,2.839
2010-06-17,2.83585714285714
2010-06-18,2.83142857142857
2010-06-21,2.82685714285714
2010-06-22,2.82742857142857
2010-06-23,2.82857142857143
2010-06-24,2.82828571428571
2010-06-25,2.827
2010-06-30,2.82728571428571
2010-07-01,2.82628571428571
2010-07-02,2.82557142857143
2010-07-05,2.824
2010-07-06,2.82414285714286
2010-07-07,2.82428571428571
2010-07-08,2.82371428571429
2010-07-09,2.82471428571429
2010-07-12,2.82342857142857
2010-07-13,2.82042857142857
2010-07-14,2.81585714285714
2010-07-15,2.82128571428571
2010-07-16,2.82457142857143
2010-07-19,2.82342857142857
2010-07-20,2.82485714285714
2010-07-21,2.82671428571429
2010-07-22,2.823
2010-07-23,2.82371428571429
2010-07-26,2.824
2010-07-27,2.82328571428571
2010-08-02,2.81814285714286
2010-08-03,2.81171428571429
2010-08-04,2.804
2010-08-05,2.80214285714286
2010-08-06,2.80085714285714
2010-08-09,2.80171428571429
2010-08-10,2.80528571428571
2010-08-11,2.80742857142857
2010-08-12,2.80514285714286
2010-08-13,2.80557142857143
2010-08-16,2.80328571428571
2010-08-17,2.80042857142857
2010-08-18,2.79857142857143
2010-08-19,2.80057142857143
2010-08-20,2.80057142857143
2010-08-23,2.79942857142857
2010-08-24,2.79914285714286
2010-08-25,2.79914285714286
2010-08-26,2.796
2010-08-27,2.79928571428571
2010-08-31,2.79757142857143
2010-09-01,2.79514285714286
2010-09-02,2.79642857142857
2010-09-03,2.79514285714286
2010-09-06,2.79342857142857
2010-09-07,2.79585714285714
2010-09-08,2.79442857142857
2010-09-09,2.79342857142857
2010-09-10,2.79042857142857
2010-09-13,2.78842857142857
2010-09-14,2.78828571428571
2010-09-15,2.789
2010-09-16,2.789
2010-09-17,2.78985714285714
2010-09-20,2.79314285714286
2010-09-21,2.79285714285714
2010-09-22,2.79085714285714
2010-09-23,2.78928571428571
2010-09-24,2.78785714285714
2010-09-27,2.79028571428571
2010-09-28,2.789
2010-09-29,2.78828571428571
2010-09-30,2.78814285714286
2010-10-01,2.78871428571429
2010-10-04,2.79114285714286
2010-10-05,2.78814285714286
2010-10-06,2.79028571428571
2010-10-07,2.78928571428571
2010-10-11,2.78828571428571
2010-10-12,2.78728571428571
2010-10-13,2.78728571428571
2010-10-14,2.78942857142857
2010-10-15,2.79385714285714
2010-10-18,2.79285714285714
2010-10-19,2.79471428571429
2010-10-20,2.79228571428571
2010-10-21,2.793
2010-10-22,2.79528571428571
2010-10-25,2.79357142857143
2010-10-26,2.794
2010-10-27,2.79842857142857
2010-10-28,2.79885714285714
2010-10-29,2.79742857142857
2010-11-02,2.79485714285714
2010-11-03,2.79357142857143
2010-11-04,2.79257142857143
2010-11-05,2.79328571428571
2010-11-08,2.796
2010-11-09,2.79785714285714
2010-11-10,2.80057142857143
2010-11-11,2.8
2010-11-12,2.80228571428571
2010-11-15,2.80628571428571
2010-11-16,2.80971428571429
2010-11-17,2.81028571428571
2010-11-18,2.806
2010-11-19,2.80685714285714
2010-11-22,2.80971428571429
2010-11-23,2.81271428571429
2010-11-24,2.81
2010-11-25,2.81142857142857
2010-11-26,2.81671428571429
2010-11-29,2.82614285714286
2010-11-30,2.834
2010-12-01,2.82771428571429
2010-12-02,2.82771428571429
2010-12-03,2.826
2010-12-06,2.82342857142857
2010-12-07,2.81828571428571
2010-12-09,2.82328571428571
2010-12-10,2.82742857142857
2010-12-13,2.82585714285714
2010-12-14,2.82157142857143
2010-12-15,2.81914285714286
2010-12-16,2.81885714285714
2010-12-17,2.81728571428571
2010-12-20,2.80985714285714
2010-12-21,2.80557142857143
2010-12-22,2.80514285714286
2010-12-23,2.79971428571429
2010-12-27,2.80057142857143
2010-12-28,2.80328571428571
2010-12-29,2.809
2010-12-30,2.80742857142857
2011-01-03,2.80328571428571
2011-01-04,2.80157142857143
2011-01-05,2.80328571428571
2011-01-06,2.80471428571429
2011-01-07,2.80471428571429
2011-01-10,2.80557142857143
2011-01-11,2.80071428571429
2011-01-12,2.79257142857143
2011-01-13,2.78728571428571
2011-01-14,2.78914285714286
2011-01-17,2.787
2011-01-18,2.78571428571429
2011-01-19,2.779
2011-01-20,2.77557142857143
2011-01-21,2.77428571428571
2011-01-24,2.77328571428571
2011-01-25,2.77514285714286
2011-01-26,2.77285714285714
2011-01-27,2.77171428571429
2011-01-28,2.77514285714286
2011-01-31,2.77285714285714
2011-02-01,2.76785714285714
2011-02-02,2.76685714285714
2011-02-03,2.76842857142857
2011-02-04,2.76785714285714
2011-02-07,2.76785714285714
2011-02-08,2.76814285714286
2011-02-09,2.76842857142857
2011-02-10,2.768
2011-02-11,2.76571428571429
2011-02-14,2.76714285714286
2011-02-15,2.77057142857143
2011-02-16,2.76957142857143
2011-02-17,2.76757142857143
2011-02-18,2.76771428571429
2011-02-21,2.77042857142857
2011-02-22,2.77728571428571
2011-02-23,2.79014285714286
2011-02-24,2.78057142857143
2011-02-25,2.77685714285714
2011-02-28,2.77514285714286
2011-03-01,2.77657142857143
2011-03-02,2.77528571428571
2011-03-03,2.77014285714286
2011-03-04,2.77
2011-03-07,2.76985714285714
2011-03-08,2.77114285714286
2011-03-09,2.76971428571429
2011-03-10,2.77057142857143
2011-03-11,2.76928571428571
2011-03-14,2.76914285714286
2011-03-15,2.77014285714286
2011-03-16,2.76942857142857
2011-03-17,2.769
2011-03-18,2.76685714285714
2011-03-21,2.78271428571429
2011-03-22,2.78285714285714
2011-03-23,2.77814285714286
2011-03-24,2.779
2011-03-25,2.79042857142857
2011-03-28,2.81242857142857
2011-03-29,2.81457142857143
2011-03-30,2.80857142857143
2011-03-31,2.80414285714286
2011-04-01,2.80771428571429
2011-04-04,2.81185714285714
2011-04-05,2.80928571428571
2011-04-06,2.81
2011-04-07,2.80585714285714
2011-04-08,2.79914285714286
2011-04-11,2.80128571428571
2011-04-12,2.80885714285714
2011-04-13,2.81557142857143
2011-04-14,2.824
2011-04-15,2.82371428571429
2011-04-18,2.82314285714286
2011-04-19,2.82328571428571
2011-04-20,2.82142857142857
2011-04-25,2.824
2011-04-26,2.82728571428571
2011-04-27,2.83242857142857
2011-04-28,2.82342857142857
2011-04-29,2.82128571428571
2011-05-03,2.83028571428571
2011-05-04,2.82071428571429
2011-05-05,2.81857142857143
2011-05-06,2.80285714285714
2011-05-09,2.79271428571429
2011-05-10,2.79228571428571
2011-05-11,2.794
2011-05-12,2.78228571428571
2011-05-13,2.76571428571429
2011-05-16,2.75942857142857
2011-05-17,2.76128571428571
2011-05-18,2.75342857142857
2011-05-19,2.75571428571429
2011-05-20,2.75728571428571
2011-05-23,2.75757142857143
2011-05-24,2.752
2011-05-25,2.74957142857143
2011-05-26,2.74814285714286
2011-05-27,2.75228571428571
2011-05-30,2.77085714285714
2011-05-31,2.77014285714286
2011-06-01,2.78014285714286
2011-06-02,2.76585714285714
2011-06-03,2.765
2011-06-06,2.79271428571429
2011-06-07,2.78814285714286
2011-06-08,2.78142857142857
2011-06-09,2.76485714285714
2011-06-10,2.76442857142857
2011-06-13,2.761
2011-06-14,2.762
2011-06-15,2.76242857142857
2011-06-16,2.76257142857143
2011-06-17,2.76085714285714
2011-06-20,2.75985714285714
2011-06-21,2.75557142857143
2011-06-22,2.75628571428571
2011-06-23,2.761
2011-06-24,2.75957142857143
2011-06-27,2.759
2011-06-28,2.75614285714286
2011-06-30,2.74957142857143
2011-07-01,2.74828571428571
2011-07-04,2.75085714285714
2011-07-05,2.75
2011-07-06,2.74942857142857
2011-07-07,2.74385714285714
2011-07-08,2.74528571428571
2011-07-11,2.74528571428571
2011-07-12,2.74328571428571
2011-07-13,2.74257142857143
2011-07-14,2.742
2011-07-15,2.74285714285714
2011-07-18,2.73785714285714
2011-07-19,2.73742857142857
2011-07-20,2.73842857142857
2011-07-21,2.73614285714286
2011-07-22,2.73757142857143
2011-07-25,2.73757142857143
2011-07-26,2.73685714285714
2011-07-27,2.73885714285714
2011-08-01,2.74371428571429
2011-08-02,2.74385714285714
2011-08-03,2.74271428571429
2011-08-04,2.74257142857143
2011-08-05,2.74228571428571
2011-08-08,2.75471428571429
2011-08-09,2.74828571428571
2011-08-10,2.75271428571429
2011-08-11,2.74585714285714
2011-08-12,2.742
2011-08-15,2.74157142857143
2011-08-16,2.74157142857143
2011-08-17,2.73814285714286
2011-08-18,2.74
2011-08-19,2.73542857142857
2011-08-22,2.73228571428571
2011-08-23,2.73285714285714
2011-08-24,2.73257142857143
2011-08-25,2.73228571428571
2011-08-26,2.73142857142857
2011-08-31,2.72771428571429
2011-09-01,2.72785714285714
2011-09-02,2.731
2011-09-05,2.73228571428571
2011-09-06,2.73128571428571
2011-09-07,2.726
2011-09-08,2.72542857142857
2011-09-09,2.72757142857143
2011-09-12,2.72971428571429
2011-09-13,2.73414285714286
2011-09-14,2.73214285714286
2011-09-15,2.73114285714286
2011-09-16,2.73185714285714
2011-09-19,2.74014285714286
2011-09-20,2.73985714285714
2011-09-21,2.75042857142857
2011-09-22,2.78328571428571
2011-09-23,2.76785714285714
2011-09-26,2.77028571428571
2011-09-27,2.77028571428571
2011-09-28,2.76728571428571
2011-09-29,2.76985714285714
2011-09-30,2.77342857142857
2011-10-03,2.77442857142857
2011-10-04,2.778
2011-10-05,2.77042857142857
2011-10-06,2.75371428571429
2011-10-07,2.74385714285714
2011-10-10,2.73071428571429
2011-10-11,2.73085714285714
2011-10-12,2.72585714285714
2011-10-13,2.74385714285714
2011-10-14,2.72114285714286
2011-10-17,2.723
2011-10-18,2.72328571428571
2011-10-19,2.72257142857143
2011-10-20,2.72628571428571
2011-10-21,2.72128571428571
2011-10-24,2.71871428571429
2011-10-25,2.717
2011-10-26,2.71914285714286
2011-10-27,2.709
2011-10-28,2.70714285714286
2011-11-02,2.71128571428571
2011-11-03,2.70871428571429
2011-11-04,2.70757142857143
2011-11-07,2.705
2011-11-08,2.70328571428571
2011-11-09,2.70814285714286
2011-11-10,2.70771428571429
2011-11-11,2.70328571428571
2011-11-14,2.70557142857143
2011-11-15,2.70685714285714
2011-11-16,2.70228571428571
2011-11-17,2.70142857142857
2011-11-18,2.70071428571429
2011-11-21,2.70271428571429
2011-11-22,2.70257142857143
2011-11-23,2.70657142857143
2011-11-24,2.70757142857143
2011-11-25,2.71371428571429
2011-11-28,2.709
2011-11-29,2.70714285714286
2011-11-30,2.70071428571429
2011-12-01,2.69971428571429
2011-12-02,2.69885714285714
2011-12-05,2.698
2011-12-06,2.69785714285714
2011-12-07,2.69657142857143
2011-12-09,2.69657142857143
2011-12-12,2.70142857142857
2011-12-13,2.69714285714286
2011-12-14,2.69757142857143
2011-12-15,2.69614285714286
2011-12-16,2.69742857142857
2011-12-19,2.69757142857143
2011-12-20,2.69485714285714
2011-12-21,2.69471428571429
2011-12-22,2.69414285714286
2011-12-26,2.69442857142857
2011-12-27,2.69514285714286
2011-12-28,2.69628571428571
2011-12-29,2.69714285714286
2012-01-02,2.698
2012-01-03,2.69557142857143
2012-01-04,2.69628571428571
2012-01-05,2.69471428571429
2012-01-06,2.69342857142857
2012-01-09,2.69314285714286
2012-01-10,2.69214285714286
2012-01-11,2.69328571428571
2012-01-12,2.69214285714286
2012-01-13,2.69442857142857
2012-01-16,2.69428571428571
2012-01-17,2.69214285714286
2012-01-18,2.693
2012-01-19,2.69271428571429
2012-01-20,2.69271428571429
2012-01-23,2.69157142857143
2012-01-24,2.69228571428571
2012-01-25,2.69357142857143
2012-01-26,2.69128571428571
2012-01-27,2.69042857142857
2012-01-30,2.69042857142857
2012-01-31,2.69
2012-02-01,2.68914285714286
2012-02-02,2.68957142857143
2012-02-03,2.68971428571429
2012-02-06,2.68857142857143
2012-02-07,2.68828571428571
2012-02-08,2.688
2012-02-09,2.68771428571429
2012-02-10,2.68514285714286
2012-02-15,2.685
2012-02-16,2.68357142857143
2012-02-17,2.68185714285714
2012-02-20,2.681
2012-02-21,2.68014285714286
2012-02-22,2.68042857142857
2012-02-23,2.68
2012-02-24,2.67928571428571
2012-02-27,2.67871428571429
2012-02-28,2.678
2012-02-29,2.67685714285714
2012-03-01,2.675
2012-03-02,2.67585714285714
2012-03-05,2.675
2012-03-06,2.67571428571429
2012-03-07,2.67442857142857
2012-03-08,2.67171428571429
2012-03-09,2.66971428571429
2012-03-12,2.66885714285714
2012-03-13,2.66985714285714
2012-03-14,2.67028571428571
2012-03-15,2.67257142857143
2012-03-16,2.671
2012-03-19,2.671
2012-03-20,2.67171428571429
2012-03-21,2.67171428571429
2012-03-22,2.67
2012-03-23,2.67
2012-03-26,2.67028571428571
2012-03-27,2.67085714285714
2012-03-28,2.66928571428571
2012-03-29,2.66857142857143
2012-03-30,2.66814285714286
2012-04-02,2.66771428571429
2012-04-03,2.66771428571429
2012-04-04,2.66742857142857
2012-04-09,2.66742857142857
2012-04-10,2.66642857142857
2012-04-11,2.66457142857143
2012-04-12,2.66057142857143
2012-04-13,2.65828571428571
2012-04-16,2.657
2012-04-17,2.65628571428571
2012-04-18,2.65514285714286
2012-04-19,2.65428571428571
2012-04-20,2.65242857142857
2012-04-23,2.65271428571429
2012-04-24,2.651
2012-04-25,2.64971428571429
2012-04-26,2.64585714285714
2012-04-27,2.63885714285714
2012-05-02,2.63728571428571
2012-05-03,2.64028571428571
2012-05-04,2.64385714285714
2012-05-07,2.63957142857143
2012-05-08,2.64342857142857
2012-05-09,2.64642857142857
2012-05-10,2.64857142857143
2012-05-11,2.65571428571429
2012-05-14,2.666
2012-05-15,2.67
2012-05-16,2.66714285714286
2012-05-17,2.67214285714286
2012-05-18,2.66842857142857
2012-05-21,2.67085714285714
2012-05-22,2.67328571428571
2012-05-23,2.69128571428571
2012-05-24,2.695
2012-05-25,2.70028571428571
2012-05-28,2.69842857142857
2012-05-29,2.70014285714286
2012-05-30,2.70528571428571
2012-05-31,2.70985714285714
2012-06-01,2.70857142857143
2012-06-04,2.705
2012-06-05,2.701
2012-06-06,2.68328571428571
2012-06-07,2.67542857142857
2012-06-08,2.684
2012-06-11,2.68185714285714
2012-06-12,2.685
2012-06-13,2.67885714285714
2012-06-14,2.67185714285714
2012-06-15,2.66285714285714
2012-06-18,2.64728571428571
2012-06-19,2.639
2012-06-20,2.64185714285714
2012-06-21,2.65214285714286
2012-06-22,2.653
2012-06-25,2.66185714285714
2012-06-26,2.66414285714286
2012-06-27,2.66385714285714
2012-06-28,2.672
2012-07-02,2.65314285714286
2012-07-03,2.64557142857143
2012-07-04,2.64685714285714
2012-07-05,2.65057142857143
2012-07-06,2.65057142857143
2012-07-09,2.64
2012-07-10,2.63442857142857
2012-07-11,2.63328571428571
2012-07-12,2.63485714285714
2012-07-13,2.62628571428571
2012-07-16,2.62385714285714
2012-07-17,2.61928571428571
2012-07-18,2.621
2012-07-19,2.62028571428571
2012-07-20,2.63214285714286
2012-07-23,2.64971428571429
2012-07-24,2.63985714285714
2012-07-25,2.63828571428571
2012-07-26,2.63014285714286
2012-07-30,2.625
2012-07-31,2.62885714285714
2012-08-01,2.62514285714286
2012-08-02,2.629
2012-08-03,2.62228571428571
2012-08-06,2.61985714285714
2012-08-07,2.62042857142857
2012-08-08,2.618
2012-08-09,2.61685714285714
2012-08-10,2.61857142857143
2012-08-13,2.61714285714286
2012-08-14,2.61614285714286
2012-08-15,2.61514285714286
2012-08-16,2.614
2012-08-17,2.613
2012-08-20,2.613
2012-08-21,2.61185714285714
2012-08-22,2.61442857142857
2012-08-23,2.61528571428571
2012-08-24,2.61371428571429
2012-08-27,2.612
2012-08-28,2.61166666666667
2012-08-29,2.61028571428571
2012-09-03,2.60828571428571
2012-09-04,2.60871428571429
2012-09-05,2.61171428571429
2012-09-06,2.61042857142857
2012-09-07,2.609
2012-09-10,2.60885714285714
2012-09-11,2.60742857142857
2012-09-12,2.60557142857143
2012-09-13,2.60357142857143
2012-09-14,2.59614285714286
2012-09-17,2.60028571428571
2012-09-18,2.60271428571429
2012-09-19,2.60228571428571
2012-09-20,2.60328571428571
2012-09-21,2.60014285714286
2012-09-24,2.59871428571429
2012-09-25,2.59614285714286
2012-09-26,2.59785714285714
2012-09-27,2.59471428571429
2012-09-28,2.59828571428571
2012-10-03,2.59857142857143
2012-10-04,2.59657142857143
2012-10-05,2.59357142857143
2012-10-09,2.58728571428571
2012-10-10,2.586
2012-10-11,2.58614285714286
2012-10-12,2.58714285714286
2012-10-15,2.58457142857143
2012-10-16,2.58228571428571
2012-10-17,2.58142857142857
2012-10-18,2.57914285714286
2012-10-19,2.57985714285714
2012-10-22,2.57842857142857
2012-10-23,2.58128571428571
2012-10-24,2.58214285714286
2012-10-25,2.586
2012-10-26,2.60028571428571
2012-10-29,2.60385714285714
2012-10-30,2.59785714285714
2012-10-31,2.59357142857143
2012-11-05,2.60428571428571
2012-11-06,2.60685714285714
2012-11-07,2.60357142857143
2012-11-08,2.60685714285714
2012-11-09,2.61285714285714
2012-11-12,2.61314285714286
2012-11-13,2.61542857142857
2012-11-14,2.60557142857143
2012-11-15,2.60485714285714
2012-11-16,2.60685714285714
2012-11-19,2.59985714285714
2012-11-20,2.59857142857143
2012-11-21,2.59785714285714
2012-11-22,2.59014285714286
2012-11-23,2.58857142857143
2012-11-26,2.58942857142857
2012-11-27,2.58771428571429
2012-11-28,2.589
2012-11-29,2.58228571428571
2012-11-30,2.57914285714286
2012-12-03,2.57828571428571
2012-12-04,2.57985714285714
2012-12-05,2.57925
2012-12-06,2.57842857142857
2012-12-07,2.57485714285714
2012-12-10,2.574
2012-12-11,2.57228571428571
2012-12-12,2.57028571428571
2012-12-13,2.56585714285714
2012-12-14,2.564
2012-12-17,2.56157142857143
2012-12-18,2.56242857142857
2012-12-19,2.56285714285714
2012-12-20,2.56257142857143
2012-12-21,2.56328571428571
2012-12-26,2.55671428571429
2012-12-27,2.55
2012-12-28,2.55028571428571
2013-01-02,2.54971428571429
2013-01-03,2.551
2013-01-04,2.54642857142857
2013-01-07,2.54671428571429
2013-01-08,2.54771428571429
2013-01-09,2.54971428571429
2013-01-10,2.55071428571429
2013-01-11,2.54914285714286
2013-01-14,2.53985714285714
2013-01-15,2.541
2013-01-16,2.54585714285714
2013-01-17,2.547
2013-01-18,2.55328571428571
2013-01-21,2.55185714285714
2013-01-22,2.55457142857143
2013-01-23,2.553
2013-01-24,2.555
2013-01-25,2.55714285714286
2013-01-28,2.56028571428571
2013-01-29,2.56271428571429
2013-01-30,2.56085714285714
2013-01-31,2.58085714285714
2013-02-01,2.57242857142857
2013-02-04,2.57885714285714
2013-02-05,2.57614285714286
2013-02-06,2.57814285714286
2013-02-07,2.579
2013-02-08,2.57957142857143
2013-02-12,2.57828571428571
2013-02-13,2.57085714285714
2013-02-14,2.56828571428571
2013-02-15,2.57028571428571
2013-02-18,2.57614285714286
2013-02-19,2.58285714285714
2013-02-20,2.58385714285714
2013-02-21,2.58585714285714
2013-02-22,2.584
2013-02-25,2.58228571428571
2013-02-26,2.585
2013-02-27,2.58114285714286
2013-02-28,2.588
2013-03-01,2.59485714285714
2013-03-04,2.59828571428571
2013-03-05,2.595
2013-03-06,2.59871428571429
2013-03-07,2.604
2013-03-08,2.60085714285714
2013-03-11,2.59785714285714
2013-03-12,2.59285714285714
2013-03-13,2.59385714285714
2013-03-14,2.59371428571429
2013-03-15,2.59271428571429
2013-03-18,2.598
2013-03-19,2.59571428571429
2013-03-20,2.59314285714286
2013-03-21,2.59357142857143
2013-03-22,2.59157142857143
2013-03-25,2.58742857142857
2013-03-26,2.58471428571429
2013-03-27,2.59057142857143
2013-04-01,2.59042857142857
2013-04-02,2.58757142857143
2013-04-03,2.58585714285714
2013-04-04,2.58585714285714
2013-04-05,2.58471428571429
2013-04-08,2.57828571428571
2013-04-09,2.577
2013-04-10,2.57728571428571
2013-04-11,2.58142857142857
2013-04-12,2.58657142857143
2013-04-15,2.59257142857143
2013-04-16,2.58885714285714
2013-04-17,2.59228571428571
2013-04-18,2.59185714285714
2013-04-19,2.59314285714286
2013-04-22,2.59757142857143
2013-04-23,2.60671428571429
2013-04-24,2.62442857142857
2013-04-25,2.62314285714286
2013-04-26,2.63085714285714
2013-04-29,2.64785714285714
2013-04-30,2.64457142857143
2013-05-02,2.64928571428571
2013-05-03,2.62785714285714
2013-05-06,2.62114285714286
2013-05-07,2.61285714285714
2013-05-08,2.61642857142857
2013-05-09,2.60942857142857
2013-05-10,2.604
2013-05-13,2.60142857142857
2013-05-14,2.60057142857143
2013-05-15,2.616
2013-05-16,2.63171428571429
2013-05-17,2.64628571428571
2013-05-20,2.645
2013-05-21,2.64614285714286
2013-05-22,2.65157142857143
2013-05-23,2.67014285714286
2013-05-24,2.678
2013-05-27,2.67614285714286
2013-05-28,2.67814285714286
2013-05-29,2.69014285714286
2013-05-30,2.71785714285714
2013-05-31,2.73542857142857
2013-06-03,2.72785714285714
2013-06-04,2.712
2013-06-05,2.71457142857143
2013-06-06,2.73685714285714
2013-06-07,2.72971428571429
2013-06-10,2.751
2013-06-11,2.75885714285714
2013-06-12,2.74428571428571
2013-06-13,2.72757142857143
2013-06-14,2.72471428571429
2013-06-17,2.73485714285714
2013-06-18,2.74971428571429
2013-06-19,2.74257142857143
2013-06-20,2.79
2013-06-21,2.78585714285714
2013-06-24,2.78857142857143
2013-06-25,2.783
2013-06-26,2.78185714285714
2013-06-27,2.78171428571429
2013-07-01,2.78171428571429
2013-07-02,2.78714285714286
2013-07-03,2.78685714285714
2013-07-04,2.78342857142857
2013-07-05,2.79328571428571
2013-07-08,2.78314285714286
2013-07-09,2.772
2013-07-10,2.78357142857143
2013-07-11,2.77542857142857
2013-07-12,2.77071428571429
2013-07-15,2.76671428571429
2013-07-16,2.76114285714286
2013-07-17,2.75857142857143
2013-07-18,2.76728571428571
2013-07-19,2.77171428571429
2013-07-22,2.77271428571429
2013-07-23,2.77
2013-07-24,2.785
2013-07-25,2.78814285714286
2013-07-26,2.78685714285714
2013-07-31,2.79357142857143
2013-08-01,2.796
2013-08-02,2.78942857142857
2013-08-05,2.792
2013-08-06,2.79571428571429
2013-08-07,2.80042857142857
2013-08-08,2.79357142857143
2013-08-09,2.79328571428571
2013-08-12,2.79728571428571
2013-08-13,2.79828571428571
2013-08-14,2.79671428571429
2013-08-15,2.79957142857143
2013-08-16,2.79785714285714
2013-08-19,2.80271428571429
2013-08-20,2.81985714285714
2013-08-21,2.82042857142857
2013-08-22,2.81
2013-08-23,2.81314285714286
2013-08-26,2.81314285714286
2013-08-27,2.81414285714286
2013-08-28,2.80957142857143
2013-08-29,2.80771428571429
2013-09-02,2.80828571428571
2013-09-03,2.81028571428571
2013-09-04,2.80785714285714
2013-09-05,2.80985714285714
2013-09-06,2.80528571428571
2013-09-09,2.799
2013-09-10,2.79657142857143
2013-09-11,2.78585714285714
2013-09-12,2.77157142857143
2013-09-13,2.77457142857143
2013-09-16,2.76357142857143
2013-09-17,2.771
2013-09-18,2.77157142857143
2013-09-19,2.74557142857143
2013-09-20,2.74357142857143
2013-09-23,2.74685714285714
2013-09-24,2.757
2013-09-25,2.76742857142857
2013-09-26,2.76714285714286
2013-09-27,2.77971428571429
2013-09-30,2.78428571428571
2013-10-01,2.784
2013-10-02,2.77985714285714
2013-10-03,2.77857142857143
2013-10-04,2.77928571428571
2013-10-09,2.78714285714286
2013-10-10,2.78228571428571
2013-10-11,2.77242857142857
2013-10-14,2.77171428571429
2013-10-15,2.77028571428571
2013-10-16,2.76228571428571
2013-10-17,2.75628571428571
2013-10-18,2.76528571428571
2013-10-21,2.777
2013-10-22,2.76314285714286
2013-10-23,2.765
2013-10-24,2.764
2013-10-25,2.75985714285714
2013-10-28,2.76128571428571
2013-10-29,2.75885714285714
2013-10-30,2.75928571428571
2013-10-31,2.77271428571429
2013-11-04,2.77742857142857
2013-11-05,2.79257142857143
2013-11-06,2.78985714285714
2013-11-07,2.79428571428571
2013-11-08,2.80614285714286
2013-11-11,2.80071428571429
2013-11-12,2.79971428571429
2013-11-13,2.79957142857143
2013-11-14,2.79971428571429
2013-11-15,2.80014285714286
2013-11-18,2.80028571428571
2013-11-19,2.80242857142857
2013-11-20,2.80228571428571
2013-11-21,2.80357142857143
2013-11-22,2.80271428571429
2013-11-25,2.80385714285714
2013-11-26,2.80442857142857
2013-11-27,2.802
2013-11-28,2.80271428571429
2013-11-29,2.80157142857143
2013-12-02,2.80228571428572
2013-12-03,2.805
2013-12-04,2.80428571428571
2013-12-05,2.80257142857143
2013-12-06,2.799
