Fecha,IPC,IPC_sin_alimentos_energia,IPC_alimentos_energia
2011-06-01,2.91065322504482,2.01137990341045,4.05635728411043
2011-07-01,3.35053580984407,2.02455990915649,5.03316624201116
2011-08-01,3.34775576236666,2.13125185169818,4.88316078078085
2011-09-01,3.72632873848609,2.38019442694595,5.42694780787713
2011-10-01,4.20058635305765,2.33108031113235,6.57825814315268
2011-11-01,4.64185930799761,2.48161851863094,7.38825433691119
2011-12-01,4.73842084248362,2.4210409267869,7.70417078944208
2012-01-01,4.22536434603765,2.33284635607557,6.62342236624249
2012-02-01,4.16575394297844,2.22874088835328,6.60863678960191
2012-03-01,4.23148743233747,2.46757517013934,6.43790499604872
2012-04-01,4.07684685836829,2.47573918976746,6.06327711249178
2012-05-01,4.14239616822717,2.59252823599796,6.07124666240909
2012-06-01,4.00107094984338,2.46201795817948,5.92334069243488
2012-07-01,3.27611476932365,2.41988262346911,4.3315288940698
2012-08-01,3.52598073623202,2.43677357314146,4.86464842424085
2012-09-01,3.74113621145945,2.14093168892883,5.70430873541654
2012-10-01,3.24663026597157,1.99146093399031,4.77936248032937
2012-11-01,2.66179188790001,1.91946357545511,3.56242108964363
2012-12-01,2.64936888071586,1.909080395033,3.55030695381872
2013-01-01,2.87207608956733,2.09136668224416,3.82152473822293
2013-02-01,2.44663300021013,2.19859457308731,2.75306901773996
2013-03-01,2.59182460056487,2.58672637328126,2.59796395498297
2013-04-01,2.3069499256289,2.41011485753504,2.18328666530963
2013-05-01,2.46477298011905,2.32925272770807,2.62790011341102
2013-06-01,2.77073543850851,2.35338788913203,3.2749668232471
2013-07-01,3.24112353098976,2.47588353783076,4.16709530749347
2013-08-01,3.27656563830685,2.46223477530506,4.25423052709534
2013-09-01,2.8308406237713,2.57970445172738,3.1285547299787
2013-10-01,3.0384821880728,2.75708492403022,3.37296357601189
2013-11-01,2.95513866313524,2.88600388102056,3.03768576769686
2013-12-01,2.85968115579219,2.96890610913152,2.72886020617656
2014-01-01,3.06663136092894,2.95166423559447,3.2041170850566
2014-02-01,3.77929693229949,2.96242946806411,4.75530557078798
2014-03-01,3.37792817164949,2.7823424580062,4.09505760607202
2014-04-01,3.52315457481135,2.82956464594076,4.35640308526315
2014-05-01,3.55564442643562,2.82270094149248,4.43532854966023
2014-06-01,3.44965289777902,2.77388081192323,4.25882222792165
2014-07-01,3.33116382681631,2.72918754934173,4.04775355948463
